Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,County,Submitted Data,Passed Quality Assurance Check,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Residents Hospitalizations with Confirmed COVID-19,Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test",Number of Residents Staying in this Facility for At Least 1 Day This Week,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week who Received a Completed COVID-19 Vaccination at Any Time,Recent Percentage of Current Healthcare Personnel who Received a Completed COVID-19 Vaccination at Any Time,Percentage of Current Healthcare Personnel who Received a Completed COVID-19 Vaccination at Any Time,Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines,Percentage of Current Residents Up to Date with COVID-19 Vaccines,Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines,Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines
08/08/2021,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,124,0,33,0,10,159,104,0,0,0,61,0,0,1192.31,96.15,,105,40,5,,12.5,,,0,,,0
08/15/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,4,128,0,33,0,10,159,105,0,0,4,65,38.1,0,1219.05,95.24,,105,55,55,,100,,,0,,,0
08/22/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,103,0,0,0,65,0,0,1242.72,97.09,,104,40,5,,12.5,,,0,,,0
08/29/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,105,0,0,1,66,0,0,1219.05,95.24,,104,50,46,,92,,,0,,,0
09/05/2021,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,104,0,0,1,67,0,0,1230.77,96.15,,104,40,37,,92.5,,,0,,,0
09/12/2021,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,103,0,0,0,67,0,0,1242.72,97.09,,104,40,10,,25,90,,0,115,,0
09/19/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,102,0,0,0,67,0,0,1254.9,98.04,,102,40,10,,25,,,0,1,,0
09/26/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,103,0,0,0,67,0,0,1242.72,97.09,,104,40,35,,87.5,86,,0,1,,0
10/03/2021,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,103,0,0,0,67,0,0,1242.72,97.09,,106,170,170,,100,86,,0,1,,0
10/10/2021,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,103,0,0,0,67,0,0,1242.72,97.09,,102,160,87,,54.375,86,,0,1,,0
10/17/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,100,0,0,0,67,0,0,1280,100,,105,150,85,,56.667,87,,0,8,,0
10/24/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,100,0,0,0,67,0,0,1280,100,,102,130,78,,60,87,,0,8,,0
10/31/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,100,0,0,0,67,0,0,1280,100,,100,130,70,,53.846,90,,0,8,,0
11/07/2021,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,96,0,0,0,67,0,0,1333.33,104.17,,99,125,75,,60,91,,0,11,,0
11/14/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,96,0,0,0,67,0,0,1333.33,104.17,,100,132,75,,56.818,91,,0,11,,0
11/21/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,97,0,0,0,67,0,0,1319.59,103.09,,98,121,12,,9.917,88,,0,11,,0
11/28/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,94,0,0,0,67,0,0,1361.7,106.38,,93,121,75,,61.983,88,,0,14,,0
12/05/2021,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,96,0,0,0,67,0,0,1333.33,104.17,,96,159,115,,72.327,88,,0,15,,0
12/12/2021,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,95,0,0,0,67,0,0,1347.37,105.26,,98,159,116,,72.956,90,,0,12,,0
12/19/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,97,0,0,0,67,0,0,1319.59,103.09,,97,159,116,,72.956,86,,0,12,,0
12/26/21,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,96,0,0,0,67,0,0,1333.33,104.17,,96,159,116,,72.956,86,,0,13,,0
01/02/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,94,0,0,4,71,0,0,1361.7,106.38,,93,159,96,,60.377,85,,0,17,,0
01/09/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,128,0,33,0,10,159,94,0,0,4,75,0,0,1361.7,106.38,,94,159,96,,60.377,85,,0,17,,0
01/16/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,14,142,0,33,0,10,159,95,0,0,16,91,147.37,0,1494.74,105.26,,96,159,96,,60.377,85,,0,17,,0
01/23/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,11,153,0,33,0,10,159,94,0,0,1,92,117.02,0,1627.66,106.38,,96,159,96,,60.377,82,,0,18,,0
01/30/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,2,155,0,33,0,10,159,97,0,0,1,93,20.62,0,1597.94,103.09,,95,159,103,,64.78,82,,0,18,,0
02/06/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,33,0,10,159,97,0,0,0,93,0,0,1597.94,103.09,,99,159,103,,64.78,82,,0,18,,0
02/13/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,33,0,10,159,97,0,0,0,93,0,0,1597.94,103.09,,96,159,103,,64.78,82,,0,18,,0
02/20/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,33,0,10,159,95,0,0,0,93,0,0,1631.58,105.26,,96,159,103,,64.78,82,,0,19,,0
02/27/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,33,0,10,159,91,0,0,0,93,0,0,1703.3,109.89,,91,159,103,,64.78,82,,0,19,,0
03/06/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,33,0,10,159,90,0,0,0,93,0,0,1722.22,111.11,,90,159,103,,64.78,82,,0,19,,0
03/13/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,33,0,10,159,86,0,0,0,93,0,0,1802.33,116.28,,86,159,103,,64.78,82,,0,19,,0
03/20/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,33,0,10,159,87,0,0,0,93,0,0,1781.61,114.94,,90,159,127,,79.874,81,,0,19,,0
03/27/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,1,34,0,10,159,90,0,0,0,93,0,0,1722.22,111.11,,87,159,127,,79.874,81,,0,19,,0
04/03/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,34,0,10,159,94,0,0,0,93,0,0,1648.94,106.38,,94,159,126,,79.245,81,,0,,,0
04/10/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,1,35,0,10,159,95,0,0,0,93,0,0,1631.58,105.26,1,95,159,126,,79.245,81,,0,19,,0
04/17/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,35,0,10,159,93,0,0,0,93,0,0,1666.67,107.53,,93,159,126,,79.245,81,,0,19,,0
04/24/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,1,36,0,10,159,93,0,0,0,93,0,0,1666.67,107.53,0,93,159,126,,79.245,78,,0,19,,0
05/01/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,1,37,0,10,159,94,0,0,0,93,0,0,1648.94,106.38,0,94,93,72,,77.419,78,,0,19,,0
05/08/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,93,0,0,0,93,0,0,1666.67,107.53,0,94,93,72,,77.419,78,,0,19,,0
05/15/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,91,0,0,2,95,0,0,1703.3,109.89,,94,93,72,,77.419,77,,0,18,,0
05/22/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,89,0,0,0,95,0,0,1741.57,112.36,,94,93,72,,77.419,77,,0,18,,0
05/29/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,94,0,0,0,95,0,0,1648.94,106.38,,96,93,72,,77.419,77,,0,18,,0
06/05/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,93,0,0,0,95,0,0,1666.67,107.53,,94,120,105,,87.5,69,,73.404,53,,44.167
06/12/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,98,0,0,0,95,0,0,1581.63,102.04,,98,120,105,,87.5,73,,74.49,53,,44.167
06/19/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,1,96,0,0,1550,100,,100,120,105,,87.5,73,,73,53,,44.167
06/26/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,102,0,0,1,97,0,0,1519.61,98.04,,100,120,105,,87.5,73,,73,53,,44.167
07/03/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,103,0,0,3,100,0,0,1504.85,97.09,,100,120,105,,87.5,73,,73,53,,44.167
07/10/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,103,0,0,3,103,0,0,1504.85,97.09,,100,120,105,,87.5,73,,73,53,,44.167
07/17/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,103,0,0,3,106,0,0,1504.85,97.09,,100,120,105,,87.5,73,,73,53,,44.167
07/24/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,103,0,0,0,106,0,0,1504.85,97.09,,100,120,105,,87.5,73,,73,53,,44.167
07/31/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,103,0,0,0,106,0,0,1504.85,97.09,,100,120,105,,87.5,73,,73,53,,44.167
08/07/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,103,0,0,0,106,0,0,1504.85,97.09,,100,120,105,,87.5,73,,73,53,,44.167
08/14/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,103,0,0,0,106,0,0,1504.85,97.09,,100,120,105,,87.5,73,,73,53,,44.167
08/21/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,103,0,0,0,106,0,0,1504.85,97.09,,100,120,105,,87.5,73,,73,53,,44.167
08/28/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,,100,120,105,,87.5,73,,73,53,,44.167
09/04/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,,100,120,105,,87.5,73,,73,53,,44.167
09/11/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,105,0,0,0,106,0,0,1476.19,95.24,,100,120,105,,87.5,73,,73,53,,44.167
09/18/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,105,0,0,0,106,0,0,1476.19,95.24,,100,120,105,,87.5,73,,73,53,,44.167
09/25/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,105,0,0,0,106,0,0,1476.19,95.24,0,100,120,105,,87.5,73,,73,53,,44.167
10/02/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,105,0,0,0,106,0,0,1476.19,95.24,0,100,120,105,,87.5,73,,73,53,,44.167
10/09/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,,100,120,105,,87.5,73,,73,53,,44.167
10/16/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
10/23/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
10/30/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
11/06/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
11/13/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
11/20/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
11/27/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,110,0,0,0,106,0,0,1409.09,90.91,0,100,120,105,,87.5,73,,73,53,,44.167
12/04/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
12/11/2022,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
12/18/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
12/25/22,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
01/01/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
01/08/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
01/15/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,,100,120,105,,87.5,73,,73,53,,44.167
01/22/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,155,0,37,0,10,159,100,0,0,0,106,0,0,1550,100,0,100,120,105,,87.5,73,,73,53,,44.167
01/29/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,21,176,0,37,0,10,159,113,0,0,2,108,185.84,0,1557.52,88.5,7,100,120,105,,87.5,73,,73,53,,44.167
02/05/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,37,0,10,159,100,0,0,0,108,0,0,1760,100,,100,120,105,,87.5,73,,73,53,,44.167
02/12/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,37,0,10,159,113,0,0,0,108,0,0,1557.52,88.5,,100,120,105,,87.5,73,,73,53,,44.167
02/19/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,1,38,0,10,159,112,0,0,0,108,0,0,1571.43,89.29,,100,120,105,,87.5,73,,73,53,,44.167
02/26/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,115,0,0,0,108,0,0,1530.43,86.96,,100,120,105,,87.5,73,,73,53,,44.167
03/05/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,116,0,0,0,108,0,0,1517.24,86.21,,100,120,105,,87.5,73,,73,53,,44.167
03/12/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,115,0,0,0,108,0,0,1530.43,86.96,,115,120,105,,87.5,73,,63.478,53,,44.167
03/19/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,114,0,0,0,108,0,0,1543.86,87.72,,115,120,105,,87.5,88,,76.522,53,,44.167
03/26/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,120,0,0,0,108,0,0,1466.67,83.33,,115,120,105,,87.5,88,,76.522,53,,44.167
04/02/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,124,0,0,0,108,0,0,1419.35,80.65,,115,120,105,,87.5,88,,76.522,53,,44.167
04/09/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,121,0,0,0,108,0,0,1454.55,82.64,,115,120,105,,87.5,88,,76.522,53,,44.167
04/16/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,127,0,0,0,108,0,0,1385.83,78.74,,115,120,105,,87.5,88,,76.522,53,,44.167
04/23/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,128,0,0,0,108,0,0,1375,78.13,,115,120,105,,87.5,88,,76.522,53,,44.167
04/30/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,133,0,0,0,108,0,0,1323.31,75.19,,133,120,105,,87.5,106,,79.699,53,,44.167
05/07/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,140,0,0,0,108,0,0,1257.14,71.43,,133,120,105,,87.5,106,,79.699,53,,44.167
05/14/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,138,0,0,0,108,0,0,1275.36,72.46,,133,120,105,,87.5,106,,79.699,53,,44.167
05/21/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,0,38,0,10,159,142,0,0,0,108,0,0,1239.44,70.42,,133,120,105,,87.5,106,,79.699,53,,44.167
05/28/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,1,39,0,10,159,138,0,0,0,108,0,0,1275.36,72.46,,133,120,105,,87.5,106,,79.699,53,,44.167
06/04/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,1,40,0,10,159,133,0,0,0,108,0,0,1323.31,75.19,,133,120,105,,87.5,106,,79.699,53,,44.167
06/11/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,176,2,42,0,10,159,131,0,0,0,108,0,0,1343.51,76.34,,133,120,105,,87.5,106,,79.699,53,,44.167
06/18/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,1,177,1,43,0,10,159,134,0,0,0,108,7.46,0,1320.9,74.63,1,133,120,105,,87.5,106,,79.699,53,,44.167
06/25/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,177,0,43,0,10,159,133,0,0,1,109,0,0,1330.83,75.19,0,133,120,105,,87.5,106,,79.699,53,,44.167
07/02/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,177,1,44,0,10,159,129,0,0,1,110,0,0,1372.09,77.52,0,133,120,105,,87.5,106,,79.699,53,,44.167
07/09/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,177,0,44,0,10,159,129,0,0,0,110,0,0,1372.09,77.52,0,128,120,105,,87.5,106,,82.813,53,,44.167
07/16/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,177,0,44,0,10,159,134,0,0,0,110,0,0,1320.9,74.63,0,134,120,105,,87.5,112,,83.582,53,,44.167
07/23/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,177,0,44,0,10,159,136,0,0,0,110,0,0,1301.47,73.53,0,138,120,105,,87.5,116,,84.058,53,,44.167
07/30/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,177,0,44,0,10,159,135,0,0,0,110,0,0,1311.11,74.07,0,136,120,105,,87.5,114,,83.824,53,,44.167
08/06/2023,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,177,1,45,0,10,159,130,0,0,1,111,0,0,1361.54,76.92,0,130,120,105,,87.5,114,,87.692,53,,44.167
08/13/23,105474,VERO BEACH CARE CENTER,1310 37TH ST,VERO BEACH,FL,32960,7725695107,Indian River,Y,Y,0,177,0,45,0,10,159,133,0,0,1,112,0,0,1330.83,75.19,0,133,120,105,,87.5,111,,83.459,53,,44.167
